Code,Year,Return,Industry
600491,2014,0.933712,土木工程建築業
600493,2014,0.386962,紡織業
600495,2014,1.925128,鐵路、船舶、航空航天和其他運輸設備製造業
600496,2014,0.365968,建築裝飾和其他建築業
600497,2014,0.258241,有色金屬礦採選業
600498,2014,0.015998,計算機、通信和其他電子設備製造業
600499,2014,-0.073403,專用設備製造業
600500,2014,0.397704,化學原料和化學製品製造業
600501,2014,0.504631,汽車製造業
600502,2014,0.406799,土木工程建築業
600503,2014,0.364678,房地產業
600505,2014,0.132518,電力、熱力生產和供應業
600506,2014,0.196826,農業
600507,2014,0.50035,黑色金屬冶煉和壓延加工業
600508,2014,0.136226,煤炭開採和洗選業
600509,2014,0.163462,電力、熱力生產和供應業
600510,2014,0.29929,房地產業
600511,2014,0.662886,批發業
600512,2014,0.415591,土木工程建築業
600513,2014,0.424672,醫藥製造業
600515,2014,0.057441,零售業
600516,2014,0.292802,非金屬礦物製品業
600517,2014,0.304473,電氣機械和器材製造業
600518,2014,-0.110331,醫藥製造業
600519,2014,0.670146,酒、飲料和精製茶製造業
600520,2014,0.698379,電氣機械和器材製造業
600521,2014,0.093778,醫藥製造業
600522,2014,0.420931,電氣機械和器材製造業
600523,2014,0.311848,汽車製造業
600525,2014,0.312803,計算機、通信和其他電子設備製造業
600526,2014,0.474866,專用設備製造業
600527,2014,-0.324415,化學纖維製造業
600528,2014,2.005211,土木工程建築業
600529,2014,0.262762,非金屬礦物製品業
600530,2014,0.547802,醫藥製造業
600531,2014,0.445043,有色金屬冶煉和壓延加工業
600532,2014,0.236946,黑色金屬礦採選業
600533,2014,0.541473,房地產業
600535,2014,-0.033044,醫藥製造業
600536,2014,0.751195,軟件和信息技術服務業
600537,2014,0.266054,電氣機械和器材製造業
600538,2014,0.451546,化學原料和化學製品製造業
600539,2014,0.247847,非金屬礦物製品業
600540,2014,0.355818,農業
600543,2014,-0.013201,酒、飲料和精製茶製造業
600545,2014,0.806384,土木工程建築業
600546,2014,0.161103,批發業
600547,2014,0.158129,有色金屬礦採選業
600548,2014,1.567775,道路運輸業
600549,2014,0.385251,有色金屬冶煉和壓延加工業
600550,2014,0.286538,電氣機械和器材製造業
600551,2014,0.007012,新聞和出版業
600552,2014,0.518525,非金屬礦物製品業
600555,2014,1.306397,房地產業
600556,2014,2.910615,醫藥製造業
600557,2014,-0.086408,醫藥製造業
600558,2014,1.671391,金屬製品業
600559,2014,0.911343,酒、飲料和精製茶製造業
600560,2014,0.315482,專用設備製造業
600561,2014,0.189327,道路運輸業
600562,2014,1.224458,計算機、通信和其他電子設備製造業
600563,2014,0.300975,計算機、通信和其他電子設備製造業
600565,2014,0.521649,房地產業
600566,2014,-0.012036,醫藥製造業
600567,2014,0.383365,造紙和紙製品業
600568,2014,0.627059,醫藥製造業
600569,2014,0.924857,黑色金屬冶煉和壓延加工業
600570,2014,1.640385,軟件和信息技術服務業
600571,2014,0.708981,軟件和信息技術服務業
600572,2014,0.129769,醫藥製造業
600573,2014,0.54049,酒、飲料和精製茶製造業
600575,2014,0.268519,水上運輸業
600576,2014,1.260027,批發業
600577,2014,0.849104,電氣機械和器材製造業
600578,2014,0.839411,電力、熱力生產和供應業
600579,2014,0.854914,專用設備製造業
600580,2014,0.704884,電氣機械和器材製造業
600581,2014,0.349617,黑色金屬冶煉和壓延加工業
600582,2014,0.754019,專用設備製造業
600583,2014,0.375857,石油和天然氣開採業
600584,2014,0.742131,計算機、通信和其他電子設備製造業
600585,2014,0.330437,非金屬礦物製品業
600586,2014,0.287975,非金屬礦物製品業
600587,2014,-0.102077,專用設備製造業
600588,2014,1.071652,軟件和信息技術服務業
600589,2014,0.143359,化學原料和化學製品製造業
600590,2014,0.337083,電氣機械和器材製造業
600592,2014,0.40181,通用設備製造業
600593,2014,0.321157,公共設施管理業
600594,2014,0.026063,醫藥製造業
600595,2014,0.595629,有色金屬冶煉和壓延加工業
600596,2014,0.004927,化學原料和化學製品製造業
600597,2014,-0.204731,食品製造業
600598,2014,-0.123784,農業
600599,2014,1.359631,化學原料和化學製品製造業
600600,2014,-0.137299,酒、飲料和精製茶製造業
600601,2014,0.687413,計算機、通信和其他電子設備製造業
600602,2014,0.233628,計算機、通信和其他電子設備製造業
600603,2014,0.627376,綜合
600604,2014,0.174576,房地產業
600605,2014,0.436447,批發業
600606,2014,1.485961,房地產業
600608,2014,0.14827,黑色金屬冶煉和壓延加工業
600609,2014,0.399317,汽車製造業
600610,2014,-0.552362,專用設備製造業
600611,2014,0.961885,道路運輸業
600612,2014,0.431321,其他製造業
600613,2014,0.234949,醫藥製造業
600614,2014,0.277612,醫藥製造業
600615,2014,0.19898,房地產業
600616,2014,0.103765,酒、飲料和精製茶製造業
600617,2014,0.189228,燃氣生產和供應業
600618,2014,0.488349,化學原料和化學製品製造業
600619,2014,0.322278,通用設備製造業
600620,2014,0.059857,綜合
600621,2014,0.403883,房地產業
600622,2014,0.383653,房地產業
600623,2014,0.52739,橡膠和塑料製品業
600624,2014,0.383368,綜合
600626,2014,-0.097963,批發業
600628,2014,0.255016,零售業
600629,2014,0.829947,電氣機械和器材製造業
600630,2014,0.142857,紡織業
600633,2014,0.213956,新聞和出版業
600634,2014,0.678937,非金屬礦物製品業
600635,2014,0.579752,燃氣生產和供應業
600636,2014,0.197136,化學原料和化學製品製造業
600637,2014,0.02704,電信、廣播電視和衛星傳輸服務
600638,2014,0.351098,房地產業
600639,2014,1.048405,房地產業
600640,2014,-0.132608,商務服務業
600641,2014,0.478831,房地產業
600642,2014,0.488534,燃氣生產和供應業
600643,2014,0.216158,其他金融業
600644,2014,0.169765,電力、熱力生產和供應業
600645,2014,0.690735,研究和試驗發展
600647,2014,0.47538,房地產業
600648,2014,0.01007,批發業
600649,2014,-0.111806,房地產業
600650,2014,0.665024,道路運輸業
600651,2014,0.437382,電氣機械和器材製造業
600652,2014,0.558512,煤炭開採和洗選業
600653,2014,0.461847,零售業
600654,2014,0.436396,汽車製造業
600655,2014,0.566834,零售業
600656,2014,0.265993,零售業
600657,2014,1.587559,房地產業
600658,2014,0.02602,房地產業
600660,2014,0.555711,非金屬礦物製品業
600661,2014,0.731727,教育
600662,2014,0.884705,道路運輸業
600663,2014,1.237764,房地產業
600664,2014,0.430298,醫藥製造業
600665,2014,0.884874,房地產業
600666,2014,0.740778,醫藥製造業
600667,2014,0.535548,計算機、通信和其他電子設備製造業
600668,2014,0.414359,醫藥製造業
600671,2014,0.32471,醫藥製造業
600673,2014,0.561812,金屬製品業
600674,2014,0.868281,電力、熱力生產和供應業
600675,2014,0.211786,房地產業
600676,2014,0.353985,道路運輸業
600677,2014,0.565141,批發業
600678,2014,0.74216,非金屬礦物製品業
600679,2014,-0.091193,鐵路、船舶、航空航天和其他運輸設備製造業
600680,2014,0.593036,計算機、通信和其他電子設備製造業
600681,2014,0.647196,建築裝飾和其他建築業
600682,2014,0.402016,零售業
600683,2014,0.740049,房地產業
600684,2014,0.529866,房地產業
600685,2014,1.107563,鐵路、船舶、航空航天和其他運輸設備製造業
600686,2014,0.395648,汽車製造業
600687,2014,1.27523,批發業
600688,2014,0.441784,石油加工、煉焦和核燃料加工業
600689,2014,-0.074745,紡織業
600690,2014,-0.018462,電氣機械和器材製造業
600691,2014,-0.119355,化學原料和化學製品製造業
600692,2014,0.244284,水上運輸業
600693,2014,0.372129,零售業
600694,2014,0.738012,零售業
600695,2014,0.250001,農副食品加工業
600696,2014,0.346535,房地產業
600697,2014,0.400416,零售業
600698,2014,0.58177,汽車製造業
600699,2014,0.266061,汽車製造業
600701,2014,0.397409,綜合
600702,2014,0.240872,酒、飲料和精製茶製造業
600703,2014,-0.13219,計算機、通信和其他電子設備製造業
600704,2014,-0.07406,零售業
600705,2014,1.130132,其他金融業
600706,2014,0.341815,公共設施管理業
600707,2014,0.008495,計算機、通信和其他電子設備製造業
600708,2014,0.17424,道路運輸業
600710,2014,0.924591,專用設備製造業
600711,2014,1.134035,有色金屬礦採選業
600712,2014,0.345976,零售業
600713,2014,0.361742,零售業
600714,2014,0.425667,煤炭開採和洗選業
600715,2014,2.301344,汽車製造業
600716,2014,0.328671,房地產業
600717,2014,1.052574,水上運輸業
600718,2014,0.29973,軟件和信息技術服務業
600719,2014,0.13769,電力、熱力生產和供應業
600720,2014,0.673921,非金屬礦物製品業
600721,2014,0.1438,石油加工、煉焦和核燃料加工業
600722,2014,-0.037578,化學原料和化學製品製造業
600723,2014,0.262591,零售業
600724,2014,0.470173,房地產業
600725,2014,0.338666,石油加工、煉焦和核燃料加工業
600726,2014,0.848981,電力、熱力生產和供應業
600727,2014,0.221983,化學原料和化學製品製造業
600728,2014,-0.187261,軟件和信息技術服務業
600729,2014,0.186205,零售業
600730,2014,0.144769,批發業
600731,2014,0.148501,化學原料和化學製品製造業
600732,2014,0.35687,房地產業
600733,2014,1.091417,房地產業
600734,2014,0.036961,批發業
600735,2014,1.101064,皮革、毛皮、羽毛及其製品和制鞋業
600736,2014,0.454695,房地產業
600737,2014,0.680272,農副食品加工業
600738,2014,0.195939,零售業
600739,2014,0.2252,批發業
600740,2014,0.12,石油加工、煉焦和核燃料加工業
600741,2014,0.588964,汽車製造業
600742,2014,0.595029,汽車製造業
600743,2014,0.886734,房地產業
600744,2014,0.388554,電力、熱力生產和供應業
600745,2014,-0.164409,房地產業
600746,2014,0.225932,化學原料和化學製品製造業
600747,2014,0.738786,房地產業
600748,2014,0.693747,房地產業
600749,2014,0.57772,公共設施管理業
600750,2014,0.30175,醫藥製造業
600751,2014,0.922581,水上運輸業
600753,2014,0.236769,批發業
600754,2014,0.604664,住宿業
600755,2014,1.237584,批發業
600756,2014,0.552829,軟件和信息技術服務業
600757,2014,0.124174,新聞和出版業
600758,2014,0.239097,電力、熱力生產和供應業
600759,2014,0.243563,房地產業
600760,2014,1.1332,汽車製造業
600761,2014,0.592654,專用設備製造業
600763,2014,0.498438,衛生
600764,2014,0.180333,軟件和信息技術服務業
600765,2014,0.526965,通用設備製造業
600766,2014,0.185832,有色金屬礦採選業
600767,2014,1.101504,房地產業
600768,2014,0.625,有色金屬冶煉和壓延加工業
600769,2014,0.528713,化學原料和化學製品製造業
600770,2014,0.029727,軟件和信息技術服務業
600771,2014,-0.091296,醫藥製造業
600773,2014,0.272234,房地產業
600774,2014,0.783654,零售業
600775,2014,0.171712,計算機、通信和其他電子設備製造業
600776,2014,0.325796,計算機、通信和其他電子設備製造業
600777,2014,0.806061,綜合
600778,2014,0.022737,零售業
600779,2014,-0.041217,酒、飲料和精製茶製造業
600780,2014,0.34816,電力、熱力生產和供應業
600781,2014,0.170946,醫藥製造業
600782,2014,1.029032,黑色金屬冶煉和壓延加工業
600783,2014,0.373555,綜合
600784,2014,0.699554,綜合
600785,2014,0.305698,零售業
600787,2014,0.881008,倉儲業
600789,2014,0.619631,醫藥製造業
600790,2014,0.33912,商務服務業
600791,2014,0.186024,房地產業
600792,2014,0.809851,石油加工、煉焦和核燃料加工業
600793,2014,0.146414,造紙和紙製品業
600794,2014,0.897391,倉儲業
600795,2014,1.087703,電力、熱力生產和供應業
600796,2014,0.311972,化學原料和化學製品製造業
600797,2014,0.306545,軟件和信息技術服務業
600798,2014,0.475957,水上運輸業
600800,2014,0.131627,計算機、通信和其他電子設備製造業
600801,2014,0.420533,非金屬礦物製品業
600802,2014,0.568192,非金屬礦物製品業
600803,2014,-0.017728,化學原料和化學製品製造業
600804,2014,0.287648,互聯網和相關服務
600805,2014,0.046894,綜合
600806,2014,0.62306,通用設備製造業
600807,2014,0.306438,房地產業
600808,2014,1.386907,黑色金屬冶煉和壓延加工業
600809,2014,0.216987,酒、飲料和精製茶製造業
600810,2014,0.139021,化學纖維製造業
600811,2014,0.519449,批發業
600812,2014,0.235529,醫藥製造業
600814,2014,0.266221,零售業
600815,2014,1.241814,專用設備製造業
600816,2014,1.089152,其他金融業
600817,2014,0.468919,綜合
600818,2014,0.896668,鐵路、船舶、航空航天和其他運輸設備製造業
600819,2014,0.40191,非金屬礦物製品業
600820,2014,0.874439,土木工程建築業
600821,2014,0.242857,零售業
600822,2014,-0.131183,批發業
600823,2014,0.666457,房地產業
600824,2014,0.241453,零售業
600825,2014,0.204346,新聞和出版業
600826,2014,0.279381,批發業
600827,2014,0.852078,零售業
600828,2014,0.334626,零售業
600829,2014,0.818514,醫藥製造業
600830,2014,0.074848,零售業
600831,2014,0.225413,電信、廣播電視和衛星傳輸服務
600832,2014,0.424247,公共設施管理業
600833,2014,0.518633,零售業
600834,2014,0.494615,道路運輸業
600835,2014,0.082252,通用設備製造業
600836,2014,0.873026,印刷和記錄媒介複製業
600837,2014,1.153316,資本市場服務
600838,2014,0.15774,零售業
600839,2014,0.542721,計算機、通信和其他電子設備製造業
600841,2014,-0.025467,通用設備製造業
600843,2014,0.298828,專用設備製造業
600844,2014,0.02288,化學原料和化學製品製造業
600845,2014,0.351404,軟件和信息技術服務業
600846,2014,0.536361,土木工程建築業
600847,2014,-0.109102,電氣機械和器材製造業
600848,2014,0.595409,儀器儀表製造業
600850,2014,0.720195,軟件和信息技術服務業
600851,2014,0.234375,紡織業
600853,2014,0.871649,土木工程建築業
600854,2014,0.322695,電氣機械和器材製造業
600855,2014,0.760624,專用設備製造業
600856,2014,0.540124,零售業
600857,2014,0.697673,零售業
600858,2014,0.342508,零售業
600859,2014,0.261621,零售業
600860,2014,-0.153471,專用設備製造業
600861,2014,0.27346,零售業
600862,2014,1.936709,房地產業
600863,2014,1.165694,電力、熱力生產和供應業
600864,2014,0.54009,電力、熱力生產和供應業
600865,2014,0.192602,零售業
600866,2014,0.534521,食品製造業
600867,2014,0.138494,醫藥製造業
600868,2014,0.56261,電力、熱力生產和供應業
600869,2014,0.249161,電氣機械和器材製造業
600870,2014,0.51626,計算機、通信和其他電子設備製造業
600871,2014,1.067137,化學纖維製造業
600872,2014,-0.079975,食品製造業
600873,2014,0.17057,食品製造業
600874,2014,0.365899,水的生產和供應業
600875,2014,0.667201,通用設備製造業
600876,2014,0.514644,非金屬礦物製品業
600877,2014,1.243975,鐵路、船舶、航空航天和其他運輸設備製造業
600879,2014,0.666667,專用設備製造業
600880,2014,0.024498,新聞和出版業
600881,2014,0.950555,非金屬礦物製品業
600882,2014,0.023755,黑色金屬礦採選業
600883,2014,0.674479,非金屬礦物製品業
600884,2014,0.351272,電氣機械和器材製造業
600885,2014,0.006466,電氣機械和器材製造業
600886,2014,1.994824,電力、熱力生產和供應業
600887,2014,0.125661,食品製造業
600888,2014,0.360271,計算機、通信和其他電子設備製造業
600889,2014,0.552105,化學纖維製造業
600890,2014,0.101266,房地產業
600891,2014,0.124438,零售業
600892,2014,0.8,批發業
600893,2014,0.519666,鐵路、船舶、航空航天和其他運輸設備製造業
600894,2014,0.069052,通用設備製造業
600895,2014,0.794259,綜合
600896,2014,0.755248,水上運輸業
600897,2014,0.659419,航空運輸業
600898,2014,0.61,零售業
600900,2014,0.765769,電力、熱力生產和供應業
600960,2014,0.400608,汽車製造業
600961,2014,0.724821,有色金屬冶煉和壓延加工業
600962,2014,1.158833,酒、飲料和精製茶製造業
600963,2014,0.63492,造紙和紙製品業
600965,2014,0.761272,畜牧業
600966,2014,0.2,造紙和紙製品業
600967,2014,0.548409,鐵路、船舶、航空航天和其他運輸設備製造業
600969,2014,0.418565,電力、熱力生產和供應業
600970,2014,0.621264,專用設備製造業
600971,2014,0.246385,煤炭開採和洗選業
600973,2014,0.472081,電氣機械和器材製造業
600975,2014,0.931148,畜牧業
600976,2014,0.165216,零售業
600978,2014,0.174098,傢俱製造業
600979,2014,0.290006,電力、熱力生產和供應業
600980,2014,0.296625,計算機、通信和其他電子設備製造業
600981,2014,0.112861,批發業
600982,2014,0.670618,電力、熱力生產和供應業
600983,2014,-0.176421,電氣機械和器材製造業
600984,2014,0.44203,專用設備製造業
600985,2014,0.334269,化學原料和化學製品製造業
600986,2014,0.519396,土木工程建築業
600987,2014,0.568705,紡織業
600988,2014,0.524563,有色金屬礦採選業
600990,2014,1.057832,計算機、通信和其他電子設備製造業
600992,2014,0.537147,金屬製品業
600993,2014,0.183334,批發業
600995,2014,0.540868,電力、熱力生產和供應業
600997,2014,0.309808,石油加工、煉焦和核燃料加工業
600998,2014,0.214874,批發業
600999,2014,1.256394,資本市場服務
601000,2014,2.045808,水上運輸業
601001,2014,0.5,煤炭開採和洗選業
601002,2014,1.290445,通用設備製造業
601003,2014,0.924245,黑色金屬冶煉和壓延加工業
601005,2014,0.342741,黑色金屬冶煉和壓延加工業
601006,2014,0.540477,鐵路運輸業
601007,2014,0.254834,住宿業
601008,2014,1.032788,水上運輸業
601009,2014,0.916319,貨幣金融服務
601010,2014,0.54981,零售業
601011,2014,-0.00998,石油加工、煉焦和核燃料加工業
601012,2014,0.35685,非金屬礦物製品業
601018,2014,0.955412,水上運輸業
601028,2014,0.561887,金屬製品業
601038,2014,0.395941,專用設備製造業
601058,2014,0.155943,橡膠和塑料製品業
601088,2014,0.366883,煤炭開採和洗選業
601098,2014,0.531183,新聞和出版業
601099,2014,2.593421,資本市場服務
601100,2014,0.11912,專用設備製造業
601101,2014,0.222393,煤炭開採和洗選業
601106,2014,1.670948,專用設備製造業
601107,2014,0.951886,道路運輸業
601111,2014,1.011805,航空運輸業
601113,2014,0.44954,化學纖維製造業
601116,2014,0.036729,零售業
601117,2014,0.203496,土木工程建築業
601118,2014,0.177443,農業
601126,2014,-0.083895,電氣機械和器材製造業
601137,2014,0.272303,有色金屬冶煉和壓延加工業
601139,2014,0.06565,燃氣生產和供應業
601158,2014,0.592469,水的生產和供應業
601166,2014,0.705927,貨幣金融服務
601168,2014,0.729372,有色金屬礦採選業
601169,2014,0.785052,貨幣金融服務
601177,2014,0.387883,通用設備製造業
601179,2014,1.431402,電氣機械和器材製造業
601186,2014,2.336836,土木工程建築業
601188,2014,0.962059,道路運輸業
601199,2014,0.349009,水的生產和供應業
601208,2014,0.24855,化學原料和化學製品製造業
601216,2014,0.44056,化學原料和化學製品製造業
601218,2014,0.757732,專用設備製造業
601222,2014,0.100419,儀器儀表製造業
601225,2014,0,煤炭開採和洗選業
601231,2014,0.43491,計算機、通信和其他電子設備製造業
601233,2014,0.770322,化學纖維製造業
601238,2014,0.07727,汽車製造業
601258,2014,0.187625,零售業
601268,2014,-0.074803,專用設備製造業
601288,2014,0.608161,貨幣金融服務
601299,2014,0.506106,鐵路、船舶、航空航天和其他運輸設備製造業
601311,2014,0.219999,電氣機械和器材製造業
601313,2014,0.193138,通用設備製造業
