CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/03/31	   0.5831
1218   	Taisun Enterprise	2011/04/01	   0.0000
1218   	Taisun Enterprise	2011/04/06	   0.5797
1218   	Taisun Enterprise	2011/04/07	   1.7291
1218   	Taisun Enterprise	2011/04/08	   1.4164
1218   	Taisun Enterprise	2011/04/11	   1.9553
1218   	Taisun Enterprise	2011/04/12	   0.0000
1218   	Taisun Enterprise	2011/04/13	  -0.2740
1218   	Taisun Enterprise	2011/04/14	   0.5495
1218   	Taisun Enterprise	2011/04/15	  -1.0929
1218   	Taisun Enterprise	2011/04/18	  -0.5525
1218   	Taisun Enterprise	2011/04/19	  -0.8333
1218   	Taisun Enterprise	2011/04/20	   0.2801
1218   	Taisun Enterprise	2011/04/21	   0.8380
1218   	Taisun Enterprise	2011/04/22	   1.6620
1218   	Taisun Enterprise	2011/04/25	   1.3624
1218   	Taisun Enterprise	2011/04/26	  -1.3441
1218   	Taisun Enterprise	2011/04/27	   0.0000
1218   	Taisun Enterprise	2011/04/28	  -1.3624
1218   	Taisun Enterprise	2011/04/29	   0.8287
1218   	Taisun Enterprise	2011/05/03	  -1.9178
1218   	Taisun Enterprise	2011/05/04	  -0.8380
1218   	Taisun Enterprise	2011/05/05	   0.5634
1218   	Taisun Enterprise	2011/05/06	   0.0000
1218   	Taisun Enterprise	2011/05/09	   3.9216
1218   	Taisun Enterprise	2011/05/10	   0.2695
1218   	Taisun Enterprise	2011/05/11	   2.4194
1218   	Taisun Enterprise	2011/05/12	  -0.7874
1218   	Taisun Enterprise	2011/05/13	  -1.8519
1218   	Taisun Enterprise	2011/05/16	  -1.3477
1218   	Taisun Enterprise	2011/05/17	  -0.5464
1218   	Taisun Enterprise	2011/05/18	   0.5495
1218   	Taisun Enterprise	2011/05/19	  -0.8197
1218   	Taisun Enterprise	2011/05/20	  -1.9284
1218   	Taisun Enterprise	2011/05/23	  -2.2472
1218   	Taisun Enterprise	2011/05/24	  -1.4368
1218   	Taisun Enterprise	2011/05/25	  -0.2915
1218   	Taisun Enterprise	2011/05/26	  -2.3392
1218   	Taisun Enterprise	2011/05/27	  -1.7964
1218   	Taisun Enterprise	2011/05/30	  -0.3049
1218   	Taisun Enterprise	2011/05/31	   3.0581
1218   	Taisun Enterprise	2011/06/01	  -0.5935
1218   	Taisun Enterprise	2011/06/02	  -0.2985
1218   	Taisun Enterprise	2011/06/03	   0.5988
1218   	Taisun Enterprise	2011/06/07	   0.0000
1218   	Taisun Enterprise	2011/06/08	  -0.5952
1218   	Taisun Enterprise	2011/06/09	  -0.5988
1218   	Taisun Enterprise	2011/06/10	  -0.9036
1218   	Taisun Enterprise	2011/06/13	  -1.2158
1218   	Taisun Enterprise	2011/06/14	   1.8462
1218   	Taisun Enterprise	2011/06/15	   0.0000
1218   	Taisun Enterprise	2011/06/16	  -2.1148
1218   	Taisun Enterprise	2011/06/17	  -0.6173
