CO_ID	CoName	Date	ROI
TWN50  	TW 50 INDEX  	2015/11/19	   1.9382
CR100  	TWSE CG100 TR Index	2015/11/19	   1.7670
TM100  	TW MID-CAP INDEX	2015/11/19	   1.1055
HC100  	Taiwan HC 100	2015/11/19	   1.6449
Y9999  	TSE Taiex    	2015/11/20	  -0.1386
TWN50  	TW 50 INDEX  	2015/11/20	  -0.2308
CR100  	TWSE CG100 TR Index	2015/11/20	  -0.2367
TM100  	TW MID-CAP INDEX	2015/11/20	  -0.0581
HC100  	Taiwan HC 100	2015/11/20	  -0.3292
Y9999  	TSE Taiex    	2015/11/23	   0.2396
TWN50  	TW 50 INDEX  	2015/11/23	   0.2889
CR100  	TWSE CG100 TR Index	2015/11/23	   0.1104
TM100  	TW MID-CAP INDEX	2015/11/23	   0.2120
HC100  	Taiwan HC 100	2015/11/23	   0.1915
Y9999  	TSE Taiex    	2015/11/24	  -1.0086
TWN50  	TW 50 INDEX  	2015/11/24	  -1.1243
CR100  	TWSE CG100 TR Index	2015/11/24	  -0.7614
TM100  	TW MID-CAP INDEX	2015/11/24	  -0.5136
HC100  	Taiwan HC 100	2015/11/24	  -0.7140
Y9999  	TSE Taiex    	2015/11/25	  -0.1668
TWN50  	TW 50 INDEX  	2015/11/25	   0.0419
CR100  	TWSE CG100 TR Index	2015/11/25	   0.0504
TM100  	TW MID-CAP INDEX	2015/11/25	  -0.7744
HC100  	Taiwan HC 100	2015/11/25	  -0.2271
Y9999  	TSE Taiex    	2015/11/26	   1.1778
TWN50  	TW 50 INDEX  	2015/11/26	   1.1747
CR100  	TWSE CG100 TR Index	2015/11/26	   0.9968
TM100  	TW MID-CAP INDEX	2015/11/26	   1.5548
HC100  	Taiwan HC 100	2015/11/26	   0.9622
Y9999  	TSE Taiex    	2015/11/27	  -1.0195
TWN50  	TW 50 INDEX  	2015/11/27	  -1.3689
CR100  	TWSE CG100 TR Index	2015/11/27	  -1.2109
TM100  	TW MID-CAP INDEX	2015/11/27	  -0.6485
HC100  	Taiwan HC 100	2015/11/27	  -0.8774
Y9999  	TSE Taiex    	2015/11/30	  -0.9262
TWN50  	TW 50 INDEX  	2015/11/30	  -0.8949
CR100  	TWSE CG100 TR Index	2015/11/30	  -0.8471
TM100  	TW MID-CAP INDEX	2015/11/30	  -1.4956
HC100  	Taiwan HC 100	2015/11/30	  -0.9720
Y9999  	TSE Taiex    	2015/12/01	   1.7149
TWN50  	TW 50 INDEX  	2015/12/01	   2.0202
CR100  	TWSE CG100 TR Index	2015/12/01	   1.7009
TM100  	TW MID-CAP INDEX	2015/12/01	   1.7238
HC100  	Taiwan HC 100	2015/12/01	   1.5760
Y9999  	TSE Taiex    	2015/12/02	  -0.0697
TWN50  	TW 50 INDEX  	2015/12/02	  -0.1564
CR100  	TWSE CG100 TR Index	2015/12/02	  -0.2387
TM100  	TW MID-CAP INDEX	2015/12/02	  -0.2005
HC100  	Taiwan HC 100	2015/12/02	  -0.2094
Y9999  	TSE Taiex    	2015/12/03	  -0.0158
TWN50  	TW 50 INDEX  	2015/12/03	  -0.1232
CR100  	TWSE CG100 TR Index	2015/12/03	  -0.1194
TM100  	TW MID-CAP INDEX	2015/12/03	   0.2650
HC100  	Taiwan HC 100	2015/12/03	  -0.0907
Y9999  	TSE Taiex    	2015/12/04	  -0.6795
TWN50  	TW 50 INDEX  	2015/12/04	  -0.9871
CR100  	TWSE CG100 TR Index	2015/12/04	  -0.8581
TM100  	TW MID-CAP INDEX	2015/12/04	  -0.3096
HC100  	Taiwan HC 100	2015/12/04	  -0.7003
Y9999  	TSE Taiex    	2015/12/07	   0.6628
TWN50  	TW 50 INDEX  	2015/12/07	   0.8979
CR100  	TWSE CG100 TR Index	2015/12/07	   0.8220
TM100  	TW MID-CAP INDEX	2015/12/07	   0.6678
HC100  	Taiwan HC 100	2015/12/07	   0.5920
Y9999  	TSE Taiex    	2015/12/08	  -1.3060
TWN50  	TW 50 INDEX  	2015/12/08	  -1.3358
CR100  	TWSE CG100 TR Index	2015/12/08	  -1.3745
TM100  	TW MID-CAP INDEX	2015/12/08	  -1.2755
HC100  	Taiwan HC 100	2015/12/08	  -1.3292
Y9999  	TSE Taiex    	2015/12/09	  -1.3692
TWN50  	TW 50 INDEX  	2015/12/09	  -1.2445
CR100  	TWSE CG100 TR Index	2015/12/09	  -1.1172
TM100  	TW MID-CAP INDEX	2015/12/09	  -1.4016
HC100  	Taiwan HC 100	2015/12/09	  -1.1383
Y9999  	TSE Taiex    	2015/12/10	  -0.1634
TWN50  	TW 50 INDEX  	2015/12/10	  -0.1361
CR100  	TWSE CG100 TR Index	2015/12/10	  -0.0825
TM100  	TW MID-CAP INDEX	2015/12/10	  -0.7008
HC100  	Taiwan HC 100	2015/12/10	  -0.0205
Y9999  	TSE Taiex    	2015/12/11	  -1.2205
TWN50  	TW 50 INDEX  	2015/12/11	  -1.0105
CR100  	TWSE CG100 TR Index	2015/12/11	  -1.0206
TM100  	TW MID-CAP INDEX	2015/12/11	  -1.6202
HC100  	Taiwan HC 100	2015/12/11	  -1.1276
Y9999  	TSE Taiex    	2015/12/14	  -0.9331
TWN50  	TW 50 INDEX  	2015/12/14	  -1.1896
CR100  	TWSE CG100 TR Index	2015/12/14	  -0.9305
TM100  	TW MID-CAP INDEX	2015/12/14	  -0.5745
HC100  	Taiwan HC 100	2015/12/14	  -1.0402
Y9999  	TSE Taiex    	2015/12/15	   0.4128
TWN50  	TW 50 INDEX  	2015/12/15	   0.0245
CR100  	TWSE CG100 TR Index	2015/12/15	   0.2600
TM100  	TW MID-CAP INDEX	2015/12/15	   0.9042
HC100  	Taiwan HC 100	2015/12/15	   0.1135
Y9999  	TSE Taiex    	2015/12/16	   1.3787
TWN50  	TW 50 INDEX  	2015/12/16	   1.5775
CR100  	TWSE CG100 TR Index	2015/12/16	   1.5718
TM100  	TW MID-CAP INDEX	2015/12/16	   1.4050
HC100  	Taiwan HC 100	2015/12/16	   1.0635
Y9999  	TSE Taiex    	2015/12/17	   1.6495
TWN50  	TW 50 INDEX  	2015/12/17	   1.7980
CR100  	TWSE CG100 TR Index	2015/12/17	   1.6696
TM100  	TW MID-CAP INDEX	2015/12/17	   1.5880
HC100  	Taiwan HC 100	2015/12/17	   1.8732
Y9999  	TSE Taiex    	2015/12/18	  -0.7494
TWN50  	TW 50 INDEX  	2015/12/18	  -1.3293
CR100  	TWSE CG100 TR Index	2015/12/18	  -1.1290
TM100  	TW MID-CAP INDEX	2015/12/18	   0.4245
HC100  	Taiwan HC 100	2015/12/18	  -0.8669
Y9999  	TSE Taiex    	2015/12/21	   0.3009
TWN50  	TW 50 INDEX  	2015/12/21	   0.1500
CR100  	TWSE CG100 TR Index	2015/12/21	   0.0639
TM100  	TW MID-CAP INDEX	2015/12/21	   0.2214
HC100  	Taiwan HC 100	2015/12/21	   0.1534
Y9999  	TSE Taiex    	2015/12/22	   0.1276
TWN50  	TW 50 INDEX  	2015/12/22	   0.3569
CR100  	TWSE CG100 TR Index	2015/12/22	   0.2785
TM100  	TW MID-CAP INDEX	2015/12/22	  -0.3011
HC100  	Taiwan HC 100	2015/12/22	   0.2347
Y9999  	TSE Taiex    	2015/12/23	   0.2769
TWN50  	TW 50 INDEX  	2015/12/23	   0.2887
CR100  	TWSE CG100 TR Index	2015/12/23	   0.3667
TM100  	TW MID-CAP INDEX	2015/12/23	   0.5029
HC100  	Taiwan HC 100	2015/12/23	   0.3426
Y9999  	TSE Taiex    	2015/12/24	   0.1041
TWN50  	TW 50 INDEX  	2015/12/24	   0.3024
CR100  	TWSE CG100 TR Index	2015/12/24	   0.3863
TM100  	TW MID-CAP INDEX	2015/12/24	  -0.3444
HC100  	Taiwan HC 100	2015/12/24	   0.2441
Y9999  	TSE Taiex    	2015/12/25	   0.4675
TWN50  	TW 50 INDEX  	2015/12/25	   0.3810
CR100  	TWSE CG100 TR Index	2015/12/25	   0.3709
TM100  	TW MID-CAP INDEX	2015/12/25	   0.6215
HC100  	Taiwan HC 100	2015/12/25	   0.3236
Y9999  	TSE Taiex    	2015/12/28	  -0.0573
TWN50  	TW 50 INDEX  	2015/12/28	   0.0639
CR100  	TWSE CG100 TR Index	2015/12/28	  -0.0351
TM100  	TW MID-CAP INDEX	2015/12/28	  -0.1978
HC100  	Taiwan HC 100	2015/12/28	   0.0120
Y9999  	TSE Taiex    	2015/12/29	  -0.7726
TWN50  	TW 50 INDEX  	2015/12/29	  -1.0275
CR100  	TWSE CG100 TR Index	2015/12/29	  -0.8398
TM100  	TW MID-CAP INDEX	2015/12/29	  -0.3107
HC100  	Taiwan HC 100	2015/12/29	  -0.8803
Y9999  	TSE Taiex    	2015/12/30	  -0.1678
TWN50  	TW 50 INDEX  	2015/12/30	  -0.1680
CR100  	TWSE CG100 TR Index	2015/12/30	  -0.1515
TM100  	TW MID-CAP INDEX	2015/12/30	  -0.4618
HC100  	Taiwan HC 100	2015/12/30	  -0.3185
Y9999  	TSE Taiex    	2015/12/31	   0.7013
TWN50  	TW 50 INDEX  	2015/12/31	   0.8430
CR100  	TWSE CG100 TR Index	2015/12/31	   0.8819
TM100  	TW MID-CAP INDEX	2015/12/31	   0.0317
HC100  	Taiwan HC 100	2015/12/31	   0.7229
Y9999  	TSE Taiex    	2016/01/04	  -2.6841
TWN50  	TW 50 INDEX  	2016/01/04	  -3.0660
CR100  	TWSE CG100 TR Index	2016/01/04	  -2.9885
TM100  	TW MID-CAP INDEX	2016/01/04	  -2.1981
HC100  	Taiwan HC 100	2016/01/04	  -2.9711
Y9999  	TSE Taiex    	2016/01/05	  -0.4825
TWN50  	TW 50 INDEX  	2016/01/05	  -0.5547
CR100  	TWSE CG100 TR Index	2016/01/05	  -0.4307
TM100  	TW MID-CAP INDEX	2016/01/05	  -0.2795
HC100  	Taiwan HC 100	2016/01/05	  -0.4330
Y9999  	TSE Taiex    	2016/01/06	  -1.0491
TWN50  	TW 50 INDEX  	2016/01/06	  -1.1848
CR100  	TWSE CG100 TR Index	2016/01/06	  -0.8188
TM100  	TW MID-CAP INDEX	2016/01/06	  -1.1559
HC100  	Taiwan HC 100	2016/01/06	  -1.1017
Y9999  	TSE Taiex    	2016/01/07	  -1.7312
TWN50  	TW 50 INDEX  	2016/01/07	  -1.6077
CR100  	TWSE CG100 TR Index	2016/01/07	  -1.2251
TM100  	TW MID-CAP INDEX	2016/01/07	  -2.0824
HC100  	Taiwan HC 100	2016/01/07	  -1.4712
Y9999  	TSE Taiex    	2016/01/08	   0.5337
TWN50  	TW 50 INDEX  	2016/01/08	   0.1882
CR100  	TWSE CG100 TR Index	2016/01/08	   0.2518
TM100  	TW MID-CAP INDEX	2016/01/08	   1.0425
HC100  	Taiwan HC 100	2016/01/08	   0.4017
Y9999  	TSE Taiex    	2016/01/11	  -1.3371
TWN50  	TW 50 INDEX  	2016/01/11	  -1.2822
CR100  	TWSE CG100 TR Index	2016/01/11	  -1.1902
TM100  	TW MID-CAP INDEX	2016/01/11	  -1.9277
HC100  	Taiwan HC 100	2016/01/11	  -1.5710
Y9999  	TSE Taiex    	2016/01/12	  -0.2564
TWN50  	TW 50 INDEX  	2016/01/12	   0.1657
CR100  	TWSE CG100 TR Index	2016/01/12	   0.4132
TM100  	TW MID-CAP INDEX	2016/01/12	  -1.0075
HC100  	Taiwan HC 100	2016/01/12	   0.2645
Y9999  	TSE Taiex    	2016/01/13	   0.7229
TWN50  	TW 50 INDEX  	2016/01/13	   0.6993
CR100  	TWSE CG100 TR Index	2016/01/13	   0.5945
TM100  	TW MID-CAP INDEX	2016/01/13	   0.6871
HC100  	Taiwan HC 100	2016/01/13	   0.4767
Y9999  	TSE Taiex    	2016/01/14	  -1.0445
TWN50  	TW 50 INDEX  	2016/01/14	  -1.0542
CR100  	TWSE CG100 TR Index	2016/01/14	  -0.9586
TM100  	TW MID-CAP INDEX	2016/01/14	  -0.9786
HC100  	Taiwan HC 100	2016/01/14	  -0.9991
Y9999  	TSE Taiex    	2016/01/15	   0.2471
TWN50  	TW 50 INDEX  	2016/01/15	   0.7278
CR100  	TWSE CG100 TR Index	2016/01/15	   0.3705
TM100  	TW MID-CAP INDEX	2016/01/15	  -0.5788
HC100  	Taiwan HC 100	2016/01/15	  -0.3301
Y9999  	TSE Taiex    	2016/01/18	   0.6335
TWN50  	TW 50 INDEX  	2016/01/18	  -0.1673
CR100  	TWSE CG100 TR Index	2016/01/18	   0.0011
TM100  	TW MID-CAP INDEX	2016/01/18	   2.1533
HC100  	Taiwan HC 100	2016/01/18	   0.1785
Y9999  	TSE Taiex    	2016/01/19	   0.5595
TWN50  	TW 50 INDEX  	2016/01/19	   0.5225
CR100  	TWSE CG100 TR Index	2016/01/19	   0.3684
TM100  	TW MID-CAP INDEX	2016/01/19	   0.6040
HC100  	Taiwan HC 100	2016/01/19	   0.5050
Y9999  	TSE Taiex    	2016/01/20	  -1.9830
TWN50  	TW 50 INDEX  	2016/01/20	  -2.1886
CR100  	TWSE CG100 TR Index	2016/01/20	  -1.7870
TM100  	TW MID-CAP INDEX	2016/01/20	  -1.9604
HC100  	Taiwan HC 100	2016/01/20	  -1.8306
Y9999  	TSE Taiex    	2016/01/21	  -0.4560
TWN50  	TW 50 INDEX  	2016/01/21	  -0.4484
CR100  	TWSE CG100 TR Index	2016/01/21	  -0.6711
TM100  	TW MID-CAP INDEX	2016/01/21	  -0.6185
HC100  	Taiwan HC 100	2016/01/21	  -0.8007
Y9999  	TSE Taiex    	2016/01/22	   1.2026
TWN50  	TW 50 INDEX  	2016/01/22	   1.5821
CR100  	TWSE CG100 TR Index	2016/01/22	   1.5918
TM100  	TW MID-CAP INDEX	2016/01/22	   0.8697
HC100  	Taiwan HC 100	2016/01/22	   1.3785
Y9999  	TSE Taiex    	2016/01/25	   1.7788
TWN50  	TW 50 INDEX  	2016/01/25	   1.8142
CR100  	TWSE CG100 TR Index	2016/01/25	   1.7650
TM100  	TW MID-CAP INDEX	2016/01/25	   1.8694
HC100  	Taiwan HC 100	2016/01/25	   2.0035
Y9999  	TSE Taiex    	2016/01/26	  -0.8295
TWN50  	TW 50 INDEX  	2016/01/26	  -1.0642
CR100  	TWSE CG100 TR Index	2016/01/26	  -1.0440
TM100  	TW MID-CAP INDEX	2016/01/26	  -0.6437
HC100  	Taiwan HC 100	2016/01/26	  -0.9793
Y9999  	TSE Taiex    	2016/01/27	   0.2703
TWN50  	TW 50 INDEX  	2016/01/27	   0.4542
CR100  	TWSE CG100 TR Index	2016/01/27	   0.4160
TM100  	TW MID-CAP INDEX	2016/01/27	   0.1926
HC100  	Taiwan HC 100	2016/01/27	   0.3327
Y9999  	TSE Taiex    	2016/01/28	   0.7041
TWN50  	TW 50 INDEX  	2016/01/28	   0.6420
CR100  	TWSE CG100 TR Index	2016/01/28	   0.6512
TM100  	TW MID-CAP INDEX	2016/01/28	   1.4277
HC100  	Taiwan HC 100	2016/01/28	   0.8294
Y9999  	TSE Taiex    	2016/01/29	   2.2201
TWN50  	TW 50 INDEX  	2016/01/29	   2.6368
CR100  	TWSE CG100 TR Index	2016/01/29	   2.3562
TM100  	TW MID-CAP INDEX	2016/01/29	   2.2598
HC100  	Taiwan HC 100	2016/01/29	   2.5190
Y9999  	TSE Taiex    	2016/01/30	   0.7996
TWN50  	TW 50 INDEX  	2016/01/30	   0.7027
CR100  	TWSE CG100 TR Index	2016/01/30	   0.4857
TM100  	TW MID-CAP INDEX	2016/01/30	   0.8964
HC100  	Taiwan HC 100	2016/01/30	   0.9499
Y9999  	TSE Taiex    	2016/02/01	   0.1443
TWN50  	TW 50 INDEX  	2016/02/01	   0.3006
CR100  	TWSE CG100 TR Index	2016/02/01	   0.5353
TM100  	TW MID-CAP INDEX	2016/02/01	  -0.0269
HC100  	Taiwan HC 100	2016/02/01	   0.2079
Y9999  	TSE Taiex    	2016/02/02	  -0.3153
TWN50  	TW 50 INDEX  	2016/02/02	  -0.5318
CR100  	TWSE CG100 TR Index	2016/02/02	  -0.4264
TM100  	TW MID-CAP INDEX	2016/02/02	  -0.1141
HC100  	Taiwan HC 100	2016/02/02	  -0.2571
Y9999  	TSE Taiex    	2016/02/03	  -0.8392
TWN50  	TW 50 INDEX  	2016/02/03	  -0.6455
CR100  	TWSE CG100 TR Index	2016/02/03	  -0.6518
TM100  	TW MID-CAP INDEX	2016/02/03	  -1.3913
HC100  	Taiwan HC 100	2016/02/03	  -1.1918
Y9999  	TSE Taiex    	2016/02/15	   0.0435
TWN50  	TW 50 INDEX  	2016/02/15	  -0.2001
CR100  	TWSE CG100 TR Index	2016/02/15	  -0.0708
TM100  	TW MID-CAP INDEX	2016/02/15	   0.2836
HC100  	Taiwan HC 100	2016/02/15	  -0.0340
Y9999  	TSE Taiex    	2016/02/16	   1.8045
TWN50  	TW 50 INDEX  	2016/02/16	   2.1229
CR100  	TWSE CG100 TR Index	2016/02/16	   1.7472
TM100  	TW MID-CAP INDEX	2016/02/16	   1.5331
HC100  	Taiwan HC 100	2016/02/16	   2.1189
Y9999  	TSE Taiex    	2016/02/17	   0.0265
TWN50  	TW 50 INDEX  	2016/02/17	  -0.0305
CR100  	TWSE CG100 TR Index	2016/02/17	  -0.0450
TM100  	TW MID-CAP INDEX	2016/02/17	  -0.0142
HC100  	Taiwan HC 100	2016/02/17	  -0.2140
Y9999  	TSE Taiex    	2016/02/18	   1.2225
TWN50  	TW 50 INDEX  	2016/02/18	   1.4428
CR100  	TWSE CG100 TR Index	2016/02/18	   1.3808
TM100  	TW MID-CAP INDEX	2016/02/18	   0.9106
HC100  	Taiwan HC 100	2016/02/18	   1.1232
Y9999  	TSE Taiex    	2016/02/19	   0.1247
TWN50  	TW 50 INDEX  	2016/02/19	  -0.0269
CR100  	TWSE CG100 TR Index	2016/02/19	   0.0107
TM100  	TW MID-CAP INDEX	2016/02/19	   0.3987
HC100  	Taiwan HC 100	2016/02/19	   0.0226
Y9999  	TSE Taiex    	2016/02/22	   0.0197
TWN50  	TW 50 INDEX  	2016/02/22	  -0.0371
CR100  	TWSE CG100 TR Index	2016/02/22	  -0.1528
TM100  	TW MID-CAP INDEX	2016/02/22	   0.0396
HC100  	Taiwan HC 100	2016/02/22	   0.0724
Y9999  	TSE Taiex    	2016/02/23	   0.0956
TWN50  	TW 50 INDEX  	2016/02/23	  -0.1425
CR100  	TWSE CG100 TR Index	2016/02/23	  -0.1663
TM100  	TW MID-CAP INDEX	2016/02/23	   0.0169
HC100  	Taiwan HC 100	2016/02/23	   0.0429
Y9999  	TSE Taiex    	2016/02/24	  -0.6213
TWN50  	TW 50 INDEX  	2016/02/24	  -0.7041
CR100  	TWSE CG100 TR Index	2016/02/24	  -0.6477
TM100  	TW MID-CAP INDEX	2016/02/24	  -0.5673
HC100  	Taiwan HC 100	2016/02/24	  -0.6296
Y9999  	TSE Taiex    	2016/02/25	   1.0021
TWN50  	TW 50 INDEX  	2016/02/25	   1.3508
CR100  	TWSE CG100 TR Index	2016/02/25	   1.2130
TM100  	TW MID-CAP INDEX	2016/02/25	   0.6890
HC100  	Taiwan HC 100	2016/02/25	   0.9945
Y9999  	TSE Taiex    	2016/02/26	   0.5415
TWN50  	TW 50 INDEX  	2016/02/26	   0.3293
CR100  	TWSE CG100 TR Index	2016/02/26	   0.3893
TM100  	TW MID-CAP INDEX	2016/02/26	   0.8902
HC100  	Taiwan HC 100	2016/02/26	   0.6618
Y9999  	TSE Taiex    	2016/03/01	   0.8861
TWN50  	TW 50 INDEX  	2016/03/01	   0.8107
CR100  	TWSE CG100 TR Index	2016/03/01	   0.8345
TM100  	TW MID-CAP INDEX	2016/03/01	   0.9609
HC100  	Taiwan HC 100	2016/03/01	   0.4898
Y9999  	TSE Taiex    	2016/03/02	   0.6877
TWN50  	TW 50 INDEX  	2016/03/02	   0.8703
CR100  	TWSE CG100 TR Index	2016/03/02	   0.7731
TM100  	TW MID-CAP INDEX	2016/03/02	   0.6699
HC100  	Taiwan HC 100	2016/03/02	   0.8189
Y9999  	TSE Taiex    	2016/03/03	   0.7928
TWN50  	TW 50 INDEX  	2016/03/03	   1.1037
CR100  	TWSE CG100 TR Index	2016/03/03	   1.0874
TM100  	TW MID-CAP INDEX	2016/03/03	   0.3976
HC100  	Taiwan HC 100	2016/03/03	   1.2189
Y9999  	TSE Taiex    	2016/03/04	   0.3688
TWN50  	TW 50 INDEX  	2016/03/04	   0.1401
CR100  	TWSE CG100 TR Index	2016/03/04	   0.1365
TM100  	TW MID-CAP INDEX	2016/03/04	   0.5040
HC100  	Taiwan HC 100	2016/03/04	   0.2621
Y9999  	TSE Taiex    	2016/03/07	   0.1851
TWN50  	TW 50 INDEX  	2016/03/07	  -0.0446
CR100  	TWSE CG100 TR Index	2016/03/07	   0.2128
TM100  	TW MID-CAP INDEX	2016/03/07	   0.3736
HC100  	Taiwan HC 100	2016/03/07	   0.1626
Y9999  	TSE Taiex    	2016/03/08	   0.0550
TWN50  	TW 50 INDEX  	2016/03/08	   0.1938
CR100  	TWSE CG100 TR Index	2016/03/08	   0.0388
TM100  	TW MID-CAP INDEX	2016/03/08	  -0.1993
HC100  	Taiwan HC 100	2016/03/08	  -0.0153
Y9999  	TSE Taiex    	2016/03/09	  -0.3486
TWN50  	TW 50 INDEX  	2016/03/09	  -0.3602
CR100  	TWSE CG100 TR Index	2016/03/09	  -0.3363
TM100  	TW MID-CAP INDEX	2016/03/09	  -0.0901
HC100  	Taiwan HC 100	2016/03/09	  -0.3662
Y9999  	TSE Taiex    	2016/03/10	   0.3080
TWN50  	TW 50 INDEX  	2016/03/10	   0.3948
CR100  	TWSE CG100 TR Index	2016/03/10	   0.4089
TM100  	TW MID-CAP INDEX	2016/03/10	   0.4232
HC100  	Taiwan HC 100	2016/03/10	   0.3428
Y9999  	TSE Taiex    	2016/03/11	   0.5247
TWN50  	TW 50 INDEX  	2016/03/11	   0.5410
CR100  	TWSE CG100 TR Index	2016/03/11	   0.3633
TM100  	TW MID-CAP INDEX	2016/03/11	   0.6119
HC100  	Taiwan HC 100	2016/03/11	   0.3538
Y9999  	TSE Taiex    	2016/03/14	   0.4797
TWN50  	TW 50 INDEX  	2016/03/14	   0.5668
CR100  	TWSE CG100 TR Index	2016/03/14	   0.2678
TM100  	TW MID-CAP INDEX	2016/03/14	   0.6054
HC100  	Taiwan HC 100	2016/03/14	   0.4627
Y9999  	TSE Taiex    	2016/03/15	  -1.5629
TWN50  	TW 50 INDEX  	2016/03/15	  -1.3748
CR100  	TWSE CG100 TR Index	2016/03/15	  -1.0969
TM100  	TW MID-CAP INDEX	2016/03/15	  -2.4039
HC100  	Taiwan HC 100	2016/03/15	  -1.4716
Y9999  	TSE Taiex    	2016/03/16	   1.0215
TWN50  	TW 50 INDEX  	2016/03/16	   0.9483
CR100  	TWSE CG100 TR Index	2016/03/16	   0.8294
TM100  	TW MID-CAP INDEX	2016/03/16	   1.2869
HC100  	Taiwan HC 100	2016/03/16	   0.8854
Y9999  	TSE Taiex    	2016/03/17	   0.4069
TWN50  	TW 50 INDEX  	2016/03/17	   0.7843
CR100  	TWSE CG100 TR Index	2016/03/17	   0.8219
TM100  	TW MID-CAP INDEX	2016/03/17	  -0.0478
HC100  	Taiwan HC 100	2016/03/17	   0.6617
Y9999  	TSE Taiex    	2016/03/18	   0.8721
TWN50  	TW 50 INDEX  	2016/03/18	   0.9738
CR100  	TWSE CG100 TR Index	2016/03/18	   0.8575
TM100  	TW MID-CAP INDEX	2016/03/18	   0.7654
HC100  	Taiwan HC 100	2016/03/18	   0.8394
Y9999  	TSE Taiex    	2016/03/21	   0.0226
TWN50  	TW 50 INDEX  	2016/03/21	  -0.0566
CR100  	TWSE CG100 TR Index	2016/03/21	  -0.0887
TM100  	TW MID-CAP INDEX	2016/03/21	   0.4935
HC100  	Taiwan HC 100	2016/03/21	  -0.0280
Y9999  	TSE Taiex    	2016/03/22	  -0.3066
TWN50  	TW 50 INDEX  	2016/03/22	  -0.4204
CR100  	TWSE CG100 TR Index	2016/03/22	  -0.1843
TM100  	TW MID-CAP INDEX	2016/03/22	  -1.0442
HC100  	Taiwan HC 100	2016/03/22	  -0.2973
Y9999  	TSE Taiex    	2016/03/23	  -0.2230
TWN50  	TW 50 INDEX  	2016/03/23	  -0.0127
CR100  	TWSE CG100 TR Index	2016/03/23	  -0.1165
TM100  	TW MID-CAP INDEX	2016/03/23	  -1.0724
HC100  	Taiwan HC 100	2016/03/23	  -0.2086
Y9999  	TSE Taiex    	2016/03/24	  -0.2591
TWN50  	TW 50 INDEX  	2016/03/24	  -0.2481
CR100  	TWSE CG100 TR Index	2016/03/24	  -0.1714
TM100  	TW MID-CAP INDEX	2016/03/24	  -0.7252
HC100  	Taiwan HC 100	2016/03/24	  -0.2418
Y9999  	TSE Taiex    	2016/03/25	  -0.4393
TWN50  	TW 50 INDEX  	2016/03/25	  -0.5929
CR100  	TWSE CG100 TR Index	2016/03/25	  -0.4775
TM100  	TW MID-CAP INDEX	2016/03/25	  -0.1965
HC100  	Taiwan HC 100	2016/03/25	  -0.4775
Y9999  	TSE Taiex    	2016/03/28	  -0.1668
TWN50  	TW 50 INDEX  	2016/03/28	   0.1383
CR100  	TWSE CG100 TR Index	2016/03/28	   0.1082
TM100  	TW MID-CAP INDEX	2016/03/28	  -0.7202
HC100  	Taiwan HC 100	2016/03/28	  -0.1536
Y9999  	TSE Taiex    	2016/03/29	  -0.8412
TWN50  	TW 50 INDEX  	2016/03/29	  -0.5452
CR100  	TWSE CG100 TR Index	2016/03/29	  -0.6655
TM100  	TW MID-CAP INDEX	2016/03/29	  -1.0548
HC100  	Taiwan HC 100	2016/03/29	  -0.6986
Y9999  	TSE Taiex    	2016/03/30	   1.3889
TWN50  	TW 50 INDEX  	2016/03/30	   1.4882
CR100  	TWSE CG100 TR Index	2016/03/30	   1.4505
TM100  	TW MID-CAP INDEX	2016/03/30	   1.3467
HC100  	Taiwan HC 100	2016/03/30	   1.4130
Y9999  	TSE Taiex    	2016/03/31	   0.0892
TWN50  	TW 50 INDEX  	2016/03/31	   0.1952
CR100  	TWSE CG100 TR Index	2016/03/31	   0.1767
TM100  	TW MID-CAP INDEX	2016/03/31	  -0.0692
HC100  	Taiwan HC 100	2016/03/31	   0.1646
Y9999  	TSE Taiex    	2016/04/01	  -0.9981
TWN50  	TW 50 INDEX  	2016/04/01	  -1.4697
CR100  	TWSE CG100 TR Index	2016/04/01	  -1.2441
TM100  	TW MID-CAP INDEX	2016/04/01	  -0.8717
HC100  	Taiwan HC 100	2016/04/01	  -1.1485
Y9999  	TSE Taiex    	2016/04/06	  -1.6662
TWN50  	TW 50 INDEX  	2016/04/06	  -2.2332
CR100  	TWSE CG100 TR Index	2016/04/06	  -2.1310
TM100  	TW MID-CAP INDEX	2016/04/06	  -0.6262
HC100  	Taiwan HC 100	2016/04/06	  -1.8189
Y9999  	TSE Taiex    	2016/04/07	  -0.2708
TWN50  	TW 50 INDEX  	2016/04/07	  -0.1844
CR100  	TWSE CG100 TR Index	2016/04/07	  -0.0959
TM100  	TW MID-CAP INDEX	2016/04/07	  -0.5696
HC100  	Taiwan HC 100	2016/04/07	  -0.2016
Y9999  	TSE Taiex    	2016/04/08	   0.6036
TWN50  	TW 50 INDEX  	2016/04/08	   0.9077
CR100  	TWSE CG100 TR Index	2016/04/08	   0.8910
TM100  	TW MID-CAP INDEX	2016/04/08	   0.0437
HC100  	Taiwan HC 100	2016/04/08	   0.5213
Y9999  	TSE Taiex    	2016/04/11	   0.2469
TWN50  	TW 50 INDEX  	2016/04/11	   0.3659
CR100  	TWSE CG100 TR Index	2016/04/11	   0.2014
TM100  	TW MID-CAP INDEX	2016/04/11	   0.4103
HC100  	Taiwan HC 100	2016/04/11	   0.1485
